REGION,PROVINCIA,DISTRITO,LOCALIDAD
CUSCO,PARURO,PARURO,PARURO - NEAREST 2KM
CUSCO,PARURO,PARURO,QUINSACANCHA
CUSCO,PARURO,PARURO,QUISHUARCANCHA
CUSCO,PARURO,PILLPINTO,CCAHUATURA
CUSCO,PARURO,PILLPINTO,CHALLAICO CHICO
CUSCO,PARURO,PILLPINTO,CHORRILLO
CUSCO,PARURO,PILLPINTO,COLCHA - NEAREST 2KM
CUSCO,PARURO,PILLPINTO,HUARANCCA
CUSCO,PARURO,PILLPINTO,PILLPINTO - NEAREST 2KM
CUSCO,PARURO,YAURISQUE,ACPITAN
CUSCO,PARURO,YAURISQUE,CCHACCAR
CUSCO,PARURO,YAURISQUE,INKAMACHAY
CUSCO,PARURO,YAURISQUE,LLAULLICCASA
CUSCO,PARURO,YAURISQUE,PARURO - NEAREST 2KM
CUSCO,PARURO,YAURISQUE,YAURISQUE - NEAREST 2KM
CUSCO,PAUCARTAMBO,CAICAY,CAICAY - NEAREST 2KM
CUSCO,PAUCARTAMBO,CAICAY,CCANABANBA
CUSCO,PAUCARTAMBO,CAICAY,CHIULLAPATA
CUSCO,PAUCARTAMBO,CAICAY,CORICOCHA
CUSCO,PAUCARTAMBO,CAICAY,POTOSI
CUSCO,PAUCARTAMBO,CAICAY,QUINSA ARCCA
CUSCO,PAUCARTAMBO,CAICAY,SAN SALVADOR - NEAREST 2KM
CUSCO,PAUCARTAMBO,CAICAY,SAYCO
CUSCO,PAUCARTAMBO,CAICAY,SOROCCOCHA
CUSCO,PAUCARTAMBO,CAICAY,TAUCAMARCA PARTE ALTA
CUSCO,PAUCARTAMBO,CAICAY,UNO UNO
CUSCO,PAUCARTAMBO,CAICAY,URCOS - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,AIRIPAMPA
CUSCO,PAUCARTAMBO,CHALLABAMBA,ALPACANCHA
CUSCO,PAUCARTAMBO,CHALLABAMBA,AROTENTA
CUSCO,PAUCARTAMBO,CHALLABAMBA,ASTARANI
CUSCO,PAUCARTAMBO,CHALLABAMBA,AYAQQUYO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CALCA - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,CANCHAPAMPA
CUSCO,PAUCARTAMBO,CHALLABAMBA,CARNICERO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CARPINTO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CCOCHACCOCHAYOY
CUSCO,PAUCARTAMBO,CHALLABAMBA,CCOCHAMOCCO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CCORIMAYO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CEDROS
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHACHACOMAYOC
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHALLABAMBA - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHILLCA MOQO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHILLCAHUAYCO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHURUMOQO
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHUSA
CUSCO,PAUCARTAMBO,CHALLABAMBA,CUCHURO
CUSCO,PAUCARTAMBO,CHALLABAMBA,HATUNHUAYLLA
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUALUPUNKO
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUAMAPAMPA
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUASCAPATA
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUAYLLABAMBA
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUAYLLAPATA
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUAYRURO PUNKU
CUSCO,PAUCARTAMBO,CHALLABAMBA,HUERTAPAMPA
CUSCO,PAUCARTAMBO,CHALLABAMBA,ISKAY COCHAYOQ
CUSCO,PAUCARTAMBO,CHALLABAMBA,JAJAHUANA
CUSCO,PAUCARTAMBO,CHALLABAMBA,KANAY
CUSCO,PAUCARTAMBO,CHALLABAMBA,KANCHAPATA
CUSCO,PAUCARTAMBO,CHALLABAMBA,KHACHU KHACHU
CUSCO,PAUCARTAMBO,CHALLABAMBA,KUKUHUANI
CUSCO,PAUCARTAMBO,CHALLABAMBA,LARES - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,LLAQTAPATA
CUSCO,PAUCARTAMBO,CHALLABAMBA,MACUCHAHUA
CUSCO,PAUCARTAMBO,CHALLABAMBA,MANZANAYOC
CUSCO,PAUCARTAMBO,CHALLABAMBA,MARCANI GRANDE
CUSCO,PAUCARTAMBO,CHALLABAMBA,MILLU
CUSCO,PAUCARTAMBO,CHALLABAMBA,MUNAYOC
CUSCO,PAUCARTAMBO,CHALLABAMBA,PACALLE
CUSCO,PAUCARTAMBO,CHALLABAMBA,PARCCO
CUSCO,PAUCARTAMBO,CHALLABAMBA,PAUCARTAMBO - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,PIJIUBAMBA
CUSCO,PAUCARTAMBO,CHALLABAMBA,PILLCOPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,PISCARUMIYOQ
CUSCO,PAUCARTAMBO,CHALLABAMBA,PPALCACANCHA
CUSCO,PAUCARTAMBO,CHALLABAMBA,PUNALADA
CUSCO,PAUCARTAMBO,CHALLABAMBA,QQUIQUIQ
CUSCO,PAUCARTAMBO,CHALLABAMBA,QUEBRADA HONDA - NEAREST 2KM
CUSCO,PAUCARTAMBO,CHALLABAMBA,SUNCHUYOC
CUSCO,PAUCARTAMBO,CHALLABAMBA,TANKAR QASA
CUSCO,PAUCARTAMBO,CHALLABAMBA,TUCTU
CUSCO,PAUCARTAMBO,CHALLABAMBA,UPACOCHA
CUSCO,PAUCARTAMBO,CHALLABAMBA,YURACTORUYOC
CUSCO,PAUCARTAMBO,COLQUEPATA,ACCHA
CUSCO,PAUCARTAMBO,COLQUEPATA,ACCHA ALTA
CUSCO,PAUCARTAMBO,COLQUEPATA,ALTO SERRANUYOC
CUSCO,PAUCARTAMBO,COLQUEPATA,CCATCA - NEAREST 2KM
CUSCO,PAUCARTAMBO,COLQUEPATA,CCOTANE(COTANE)
CUSCO,PAUCARTAMBO,COLQUEPATA,CHALLAHUAYCO
CUSCO,PAUCARTAMBO,COLQUEPATA,CHILLAHUANI
CUSCO,PAUCARTAMBO,COLQUEPATA,CHINCHIRCOMA
CUSCO,PAUCARTAMBO,COLQUEPATA,CHOCCOPIA
CUSCO,PAUCARTAMBO,COLQUEPATA,COLQUEPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,COLQUEPATA,HUAHUAHUANUCHONA(NUEVO AMANECER)
CUSCO,PAUCARTAMBO,COLQUEPATA,HUANCARANI - NEAREST 2KM
CUSCO,PAUCARTAMBO,COLQUEPATA,HUARACCUNCA
CUSCO,PAUCARTAMBO,COLQUEPATA,HUARANCCA
CUSCO,PAUCARTAMBO,COLQUEPATA,HUASAC
CUSCO,PAUCARTAMBO,COLQUEPATA,LAMAY - NEAREST 2KM
CUSCO,PAUCARTAMBO,COLQUEPATA,LAYMINA
CUSCO,PAUCARTAMBO,COLQUEPATA,OQUECCASA
CUSCO,PAUCARTAMBO,COLQUEPATA,PACPAPATA
CUSCO,PAUCARTAMBO,COLQUEPATA,PAMPALLACTA
CUSCO,PAUCARTAMBO,COLQUEPATA,PARCO HUAYLLA
CUSCO,PAUCARTAMBO,COLQUEPATA,PATIRUMI
CUSCO,PAUCARTAMBO,COLQUEPATA,PICCHU
CUSCO,PAUCARTAMBO,COLQUEPATA,PILLCO CANCHA
CUSCO,PAUCARTAMBO,COLQUEPATA,QUISAYOC
CUSCO,PAUCARTAMBO,COLQUEPATA,RAYANCANCHA
CUSCO,PAUCARTAMBO,COLQUEPATA,RAYANIPATA
CUSCO,PAUCARTAMBO,COLQUEPATA,SAN SALVADOR - NEAREST 2KM
CUSCO,PAUCARTAMBO,COLQUEPATA,SAYLLAPATA
CUSCO,PAUCARTAMBO,COLQUEPATA,TUPAC AMARU DE KURPO
CUSCO,PAUCARTAMBO,COLQUEPATA,UMASBAMBA
CUSCO,PAUCARTAMBO,HUANCARANI,APACHETA
CUSCO,PAUCARTAMBO,HUANCARANI,COLQUEPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,HUANCARANI,HUANCARANI - NEAREST 2KM
CUSCO,PAUCARTAMBO,HUANCARANI,PARCO HUAYLLA
CUSCO,PAUCARTAMBO,HUANCARANI,QUEUNAMAYO
CUSCO,PAUCARTAMBO,HUANCARANI,QUISICANCHA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,AJANACU
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,ALTO CARBON
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,ALTO LIBERTAD
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CALLANGA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CASTILLA (TONO BAJO)
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CCARHUAYO - NEAREST 2KM
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CCOCHAMOCO
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CHALLMA CHIMPANA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,CONSUELO
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,HATUNRUMIYOC
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,LASTENIA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,LEKEPAMPA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,MISTIANA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,PAMPA AZUL
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,PAUCARTAMBO - NEAREST 2KM
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,PILLCOPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,PROYECTO SABALUYOC
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,QERO GRANDE
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,QUICO CHICO
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,QUINCE MIL - NEAREST 2KM
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,SABALUYOC
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,SALVACION - NEAREST 2KM
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,SANTA ALICIA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,SUMAQ TIKA (MUNAY TIKA)
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,TANDANA PATA
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,TRES ESTRELLAS
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,UBALDINA (TUPAC AMARU)
CUSCO,PAUCARTAMBO,KOS_\xBEIPATA,YERBAKUNCA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,ALPAMACHAY
CUSCO,PAUCARTAMBO,PAUCARTAMBO,ANOBAMBA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,CALAIPATA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,CARPAPAMPA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,CCARHUAYO - NEAREST 2KM
CUSCO,PAUCARTAMBO,PAUCARTAMBO,CHUMPIPATA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,COLQUEPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,PAUCARTAMBO,CUPUWANI
CUSCO,PAUCARTAMBO,PAUCARTAMBO,ESPADILLA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,HIWATA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,HUAYLLABAMBA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,IDMANOSA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,JAILO
CUSCO,PAUCARTAMBO,PAUCARTAMBO,KESHUAHUAYCCO
CUSCO,PAUCARTAMBO,PAUCARTAMBO,LERIJUYOC
CUSCO,PAUCARTAMBO,PAUCARTAMBO,OQOYQOYLLALOQ
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PATAHUAYLLA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PAUCARTAMBO - NEAREST 2KM
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PICCHU
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PILLCOPATA - NEAREST 2KM
CUSCO,PAUCARTAMBO,PAUCARTAMBO,SISACPUGIO
CUSCO,PAUCARTAMBO,PAUCARTAMBO,TINTEC
CUSCO,PAUCARTAMBO,PAUCARTAMBO,WILCACUNCA
CUSCO,PAUCARTAMBO,PAUCARTAMBO,ZAMANOZA CENTRAL
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS - NEAREST 2KM
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,CCANABANBA
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,RAYALLACTA
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,RONDOCAN - NEAREST 2KM
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,URCOS - NEAREST 2KM
CUSCO,QUISPICANCHI,CAMANTI,AYAPATA - NEAREST 2KM
CUSCO,QUISPICANCHI,CAMANTI,CADENA
CUSCO,QUISPICANCHI,CAMANTI,COCHAMARCA
CUSCO,QUISPICANCHI,CAMANTI,COPERMA
CUSCO,QUISPICANCHI,CAMANTI,HUAYNAPATA
CUSCO,QUISPICANCHI,CAMANTI,LANLACUNI BAJO - NEAREST 2KM
CUSCO,QUISPICANCHI,CAMANTI,LLACHUCANI
CUSCO,QUISPICANCHI,CAMANTI,LLUSCAPATA
CUSCO,QUISPICANCHI,CAMANTI,MANDOR
CUSCO,QUISPICANCHI,CAMANTI,MANIRI
CUSCO,QUISPICANCHI,CAMANTI,OQHOPATA
CUSCO,QUISPICANCHI,CAMANTI,OROYA
CUSCO,QUISPICANCHI,CAMANTI,PACO MIJU (PACO MIJUY)
CUSCO,QUISPICANCHI,CAMANTI,PAN DE AZUCAR
CUSCO,QUISPICANCHI,CAMANTI,PAUSI
CUSCO,QUISPICANCHI,CAMANTI,PHAUSIPATA
CUSCO,QUISPICANCHI,CAMANTI,QUINCE MIL - NEAREST 2KM
CUSCO,QUISPICANCHI,CAMANTI,QULUYO
CUSCO,QUISPICANCHI,CAMANTI,RAQCHI
CUSCO,QUISPICANCHI,CAMANTI,SAN MIGUEL
CUSCO,QUISPICANCHI,CAMANTI,SANIACA
CUSCO,QUISPICANCHI,CAMANTI,SANTA ISIDORA
CUSCO,QUISPICANCHI,CAMANTI,TTINKI
CUSCO,QUISPICANCHI,CAMANTI,YANAMAYO GRANDE
CUSCO,QUISPICANCHI,CAMANTI,YANAMAYO PORVENIR
CUSCO,QUISPICANCHI,CCARHUAYO,APOCOCHO
CUSCO,QUISPICANCHI,CCARHUAYO,CCARHUAYO - NEAREST 2KM
CUSCO,QUISPICANCHI,CCARHUAYO,CCULLPATIRA
CUSCO,QUISPICANCHI,CCARHUAYO,CHIMPACUCHO
CUSCO,QUISPICANCHI,CCARHUAYO,CONCCORPATA
CUSCO,QUISPICANCHI,CCARHUAYO,FAUSINTA
CUSCO,QUISPICANCHI,CCARHUAYO,HATUN CHILLIHUANI
CUSCO,QUISPICANCHI,CCARHUAYO,HIPINA
CUSCO,QUISPICANCHI,CCARHUAYO,IUCURA
CUSCO,QUISPICANCHI,CCARHUAYO,JANCACOLLA (JANCO ALA)
CUSCO,QUISPICANCHI,CCARHUAYO,LAHUANI
CUSCO,QUISPICANCHI,CCARHUAYO,LLAUCHI PAMPA
CUSCO,QUISPICANCHI,CCARHUAYO,MANA HALLASCCA
CUSCO,QUISPICANCHI,CCARHUAYO,OCONGATE - NEAREST 2KM
CUSCO,QUISPICANCHI,CCARHUAYO,PAPEINIYOC
CUSCO,QUISPICANCHI,CCARHUAYO,PARHUAYANI
CUSCO,QUISPICANCHI,CCARHUAYO,PIRQUI
CUSCO,QUISPICANCHI,CCARHUAYO,PUCARANI
CUSCO,QUISPICANCHI,CCARHUAYO,QUELLOPAMPA
CUSCO,QUISPICANCHI,CCARHUAYO,RIHUICHANI
CUSCO,QUISPICANCHI,CCARHUAYO,SUJYANI
CUSCO,QUISPICANCHI,CCARHUAYO,TAYANCANI
CUSCO,QUISPICANCHI,CCARHUAYO,YANAPOZA
CUSCO,QUISPICANCHI,CCATCA,AYAVIRI
CUSCO,QUISPICANCHI,CCATCA,AYCARACHI
CUSCO,QUISPICANCHI,CCATCA,CCACHIRA
CUSCO,QUISPICANCHI,CCATCA,CCATCA - NEAREST 2KM
CUSCO,QUISPICANCHI,CCATCA,CHAMPACANCHA
CUSCO,QUISPICANCHI,CCATCA,COLQUEPATA - NEAREST 2KM
CUSCO,QUISPICANCHI,CCATCA,HUARACCUNCA
CUSCO,QUISPICANCHI,CCATCA,HUPAMAYO
CUSCO,QUISPICANCHI,CCATCA,MANAYPATA
CUSCO,QUISPICANCHI,CCATCA,OCONGATE - NEAREST 2KM
CUSCO,QUISPICANCHI,CCATCA,QUISINSAYA
CUSCO,QUISPICANCHI,CCATCA,ROMPOCCACCA
CUSCO,QUISPICANCHI,CUSIPATA,ANTACHICO
CUSCO,QUISPICANCHI,CUSIPATA,ANTAGRANDE
CUSCO,QUISPICANCHI,CUSIPATA,CHILECPATA (LAHUA LAHUA)
CUSCO,QUISPICANCHI,CUSIPATA,CHILLIHUANI
CUSCO,QUISPICANCHI,CUSIPATA,CHULLO
CUSCO,QUISPICANCHI,CUSIPATA,CUNTO
CUSCO,QUISPICANCHI,CUSIPATA,CUSIPATA - NEAREST 2KM
CUSCO,QUISPICANCHI,CUSIPATA,HUAPUNI
CUSCO,QUISPICANCHI,CUSIPATA,LLACTOCANCHA
CUSCO,QUISPICANCHI,CUSIPATA,PALLCHAPALLANA
CUSCO,QUISPICANCHI,CUSIPATA,PAMPAMACHAY
CUSCO,QUISPICANCHI,CUSIPATA,PARARANI
CUSCO,QUISPICANCHI,CUSIPATA,PITUMARCA - NEAREST 2KM
CUSCO,QUISPICANCHI,CUSIPATA,QQECCARANI
CUSCO,QUISPICANCHI,CUSIPATA,QUIQUIJANA - NEAREST 2KM
CUSCO,QUISPICANCHI,CUSIPATA,TICLLA
CUSCO,QUISPICANCHI,CUSIPATA,TUCCTUCCARA
CUSCO,QUISPICANCHI,CUSIPATA,YURACWASI
CUSCO,QUISPICANCHI,HUARO,CANCCAHUA
CUSCO,QUISPICANCHI,HUARO,CHACHA
CUSCO,QUISPICANCHI,HUARO,HUARO - NEAREST 2KM
CUSCO,QUISPICANCHI,HUARO,LLANQUE
CUSCO,QUISPICANCHI,HUARO,MUJUNCANCHA
CUSCO,QUISPICANCHI,HUARO,PFINAY
CUSCO,QUISPICANCHI,HUARO,RURUMPAMPA (IRURA PAMPA)
CUSCO,QUISPICANCHI,HUARO,SULLUMAYO CHICO
CUSCO,QUISPICANCHI,HUARO,UNACCORI
CUSCO,QUISPICANCHI,LUCRE,CARAYPAMPA
CUSCO,QUISPICANCHI,LUCRE,CCOLLCAYQUI
CUSCO,QUISPICANCHI,LUCRE,CHALLHUANY
CUSCO,QUISPICANCHI,LUCRE,INCA INKA
CUSCO,QUISPICANCHI,LUCRE,LUCRE - NEAREST 2KM
CUSCO,QUISPICANCHI,LUCRE,PACRAMAYO
CUSCO,QUISPICANCHI,LUCRE,PERCCARAN
CUSCO,QUISPICANCHI,LUCRE,PINUYK'UCHU
CUSCO,QUISPICANCHI,LUCRE,PUCARA
CUSCO,QUISPICANCHI,LUCRE,QENTEPUCARA
CUSCO,QUISPICANCHI,LUCRE,QUEHUARPATA
CUSCO,QUISPICANCHI,MARCAPATA,ANCHALLANI
CUSCO,QUISPICANCHI,MARCAPATA,APICARA
CUSCO,QUISPICANCHI,MARCAPATA,AYA AYA
CUSCO,QUISPICANCHI,MARCAPATA,CCASCCANA
CUSCO,QUISPICANCHI,MARCAPATA,CCOLLPA
CUSCO,QUISPICANCHI,MARCAPATA,CCOLPA QQUECHA INCACANCHA
CUSCO,QUISPICANCHI,MARCAPATA,CCOMERCOCHA
CUSCO,QUISPICANCHI,MARCAPATA,CHACAMOQO
CUSCO,QUISPICANCHI,MARCAPATA,CHECTACUCHO
CUSCO,QUISPICANCHI,MARCAPATA,CHIMBOYA
CUSCO,QUISPICANCHI,MARCAPATA,CHINQUILLANI
CUSCO,QUISPICANCHI,MARCAPATA,CHULLUNQUIANI
CUSCO,QUISPICANCHI,MARCAPATA,CHUMPIPATA
CUSCO,QUISPICANCHI,MARCAPATA,CHUNUHUANI (CHUNUANI)
CUSCO,QUISPICANCHI,MARCAPATA,CHUNUNA
CUSCO,QUISPICANCHI,MARCAPATA,CONDENA
CUSCO,QUISPICANCHI,MARCAPATA,CORANI - NEAREST 2KM
CUSCO,QUISPICANCHI,MARCAPATA,CULLUNUMA
CUSCO,QUISPICANCHI,MARCAPATA,HATUN MOCCO
CUSCO,QUISPICANCHI,MARCAPATA,HOCOYLLUNE
CUSCO,QUISPICANCHI,MARCAPATA,HUALLAHUALLA
CUSCO,QUISPICANCHI,MARCAPATA,HUAYLLABAMBA
CUSCO,QUISPICANCHI,MARCAPATA,HUAYLLACANCHA
CUSCO,QUISPICANCHI,MARCAPATA,HUAYLLAPATA
CUSCO,QUISPICANCHI,MARCAPATA,HUISCACHANI
CUSCO,QUISPICANCHI,MARCAPATA,INCACANCHA PATA SENIJILLA
CUSCO,QUISPICANCHI,MARCAPATA,JAPU JAPU
CUSCO,QUISPICANCHI,MARCAPATA,K AJA
CUSCO,QUISPICANCHI,MARCAPATA,KIJCO
CUSCO,QUISPICANCHI,MARCAPATA,LEQUECCASA
CUSCO,QUISPICANCHI,MARCAPATA,LLACHUCANI
CUSCO,QUISPICANCHI,MARCAPATA,LLOCSINA
CUSCO,QUISPICANCHI,MARCAPATA,MACHAYANI
CUSCO,QUISPICANCHI,MARCAPATA,MANZANAYOC
CUSCO,QUISPICANCHI,MARCAPATA,MANZANAYOC ROSASPATA
CUSCO,QUISPICANCHI,MARCAPATA,MARCAPATA - NEAREST 2KM
CUSCO,QUISPICANCHI,MARCAPATA,MARCARANI
CUSCO,QUISPICANCHI,MARCAPATA,MILLO GRANDE
CUSCO,QUISPICANCHI,MARCAPATA,OCCORURO
CUSCO,QUISPICANCHI,MARCAPATA,OKECCOCHA
CUSCO,QUISPICANCHI,MARCAPATA,PACCOLLA
CUSCO,QUISPICANCHI,MARCAPATA,PACHACUTINA
CUSCO,QUISPICANCHI,MARCAPATA,PALQAASTANA
CUSCO,QUISPICANCHI,MARCAPATA,PARINA
CUSCO,QUISPICANCHI,MARCAPATA,PATA TICANI
CUSCO,QUISPICANCHI,MARCAPATA,PATACCOTO
CUSCO,QUISPICANCHI,MARCAPATA,PHAUCI INCACANCHA
CUSCO,QUISPICANCHI,MARCAPATA,PHAUSIPATA PALQUELLA
CUSCO,QUISPICANCHI,MARCAPATA,PICHAJANI
CUSCO,QUISPICANCHI,MARCAPATA,PIRHUAYANI
CUSCO,QUISPICANCHI,MARCAPATA,PUCUTUNI
CUSCO,QUISPICANCHI,MARCAPATA,QUELLOUNO
CUSCO,QUISPICANCHI,MARCAPATA,QUILLICHANI
CUSCO,QUISPICANCHI,MARCAPATA,QUINCE MIL - NEAREST 2KM
CUSCO,QUISPICANCHI,MARCAPATA,RANRACUNCA
CUSCO,QUISPICANCHI,MARCAPATA,RUNTO UPINA
CUSCO,QUISPICANCHI,MARCAPATA,SALLAHUASI
CUSCO,QUISPICANCHI,MARCAPATA,SOCAPATA
CUSCO,QUISPICANCHI,MARCAPATA,TANTANI
CUSCO,QUISPICANCHI,MARCAPATA,THURPAYOC (CHECTACUCHO ALTO)
CUSCO,QUISPICANCHI,MARCAPATA,TOLTOQUERE
CUSCO,QUISPICANCHI,MARCAPATA,TUMANTAYA
CUSCO,QUISPICANCHI,MARCAPATA,UPISPATA
CUSCO,QUISPICANCHI,MARCAPATA,UVINA
CUSCO,QUISPICANCHI,MARCAPATA,YANACCACCA
CUSCO,QUISPICANCHI,MARCAPATA,YURAC CANCHA INCACANCHA
CUSCO,QUISPICANCHI,OCONGATE,ACCOCUNCA
CUSCO,QUISPICANCHI,OCONGATE,CANCHAPATA YANACANCHA
CUSCO,QUISPICANCHI,OCONGATE,CCASAPATA
CUSCO,QUISPICANCHI,OCONGATE,CCATCA - NEAREST 2KM
CUSCO,QUISPICANCHI,OCONGATE,COCHASIQUI
CUSCO,QUISPICANCHI,OCONGATE,GERUNACANCHA
CUSCO,QUISPICANCHI,OCONGATE,HATUMPAMPA
CUSCO,QUISPICANCHI,OCONGATE,HATUNLLOCLLA
CUSCO,QUISPICANCHI,OCONGATE,HUALLAHUALLA
CUSCO,QUISPICANCHI,OCONGATE,JAPOPATA
CUSCO,QUISPICANCHI,OCONGATE,LAKALAKA
CUSCO,QUISPICANCHI,OCONGATE,LLULLUCHA
CUSCO,QUISPICANCHI,OCONGATE,OCONGATE - NEAREST 2KM
CUSCO,QUISPICANCHI,OCONGATE,PICOTANI YANACANCHA
CUSCO,QUISPICANCHI,OCONGATE,QUECHAPAMPA
CUSCO,QUISPICANCHI,OCONGATE,RUMICHACA YANACANCHA
CUSCO,QUISPICANCHI,OCONGATE,SONDORUYOC
CUSCO,QUISPICANCHI,OROPESA,OROPESA - NEAREST 2KM
CUSCO,QUISPICANCHI,OROPESA,PUCARA
CUSCO,QUISPICANCHI,OROPESA,SAYLLA - NEAREST 2KM
CUSCO,QUISPICANCHI,QUIQUIJANA,ANTALLACTA
CUSCO,QUISPICANCHI,QUIQUIJANA,CALLQUI
CUSCO,QUISPICANCHI,QUIQUIJANA,CCAUCHANI
CUSCO,QUISPICANCHI,QUIQUIJANA,CCORIMARCA
CUSCO,QUISPICANCHI,QUIQUIJANA,CHAPUPATA
CUSCO,QUISPICANCHI,QUIQUIJANA,COCHACUCHO
CUSCO,QUISPICANCHI,QUIQUIJANA,CUCHUYRUMI
CUSCO,QUISPICANCHI,QUIQUIJANA,HUACOS
CUSCO,QUISPICANCHI,QUIQUIJANA,HUANCOYANCAY
CUSCO,QUISPICANCHI,QUIQUIJANA,HUASAMAYO
CUSCO,QUISPICANCHI,QUIQUIJANA,HUATHUALAGUNA
CUSCO,QUISPICANCHI,QUIQUIJANA,HUAYLLAHUAYLLA ALTO
CUSCO,QUISPICANCHI,QUIQUIJANA,HUILCANI
CUSCO,QUISPICANCHI,QUIQUIJANA,HUISCA
CUSCO,QUISPICANCHI,QUIQUIJANA,JAPO
CUSCO,QUISPICANCHI,QUIQUIJANA,JARQUE
CUSCO,QUISPICANCHI,QUIQUIJANA,KISACANCHA
CUSCO,QUISPICANCHI,QUIQUIJANA,LLACTASACHAC
CUSCO,QUISPICANCHI,QUIQUIJANA,MANCORAN
CUSCO,QUISPICANCHI,QUIQUIJANA,MAYUHUASI
CUSCO,QUISPICANCHI,QUIQUIJANA,NINABAMBA
CUSCO,QUISPICANCHI,QUIQUIJANA,OCONGATE - NEAREST 2KM
CUSCO,QUISPICANCHI,QUIQUIJANA,POMAQOCHA
CUSCO,QUISPICANCHI,QUIQUIJANA,PUCACOCHA
CUSCO,QUISPICANCHI,QUIQUIJANA,QUELLOCOCHA
CUSCO,QUISPICANCHI,QUIQUIJANA,QUELLOHUAYLLA
CUSCO,QUISPICANCHI,QUIQUIJANA,QUERACCASA
CUSCO,QUISPICANCHI,QUIQUIJANA,QUILCOHUAMAN
CUSCO,QUISPICANCHI,QUIQUIJANA,QUIQUIJANA - NEAREST 2KM
